Title	URL	Assignees	Status	Estimated size	Real size
SetUp Docker compose	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/114		Product Backlog		
Continue Bill of Material	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/116		Product Backlog		
Continue to Maintain the Architecture-Document	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/53		Product Backlog	3	
Module: Code complexity: CCC	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/66		Product Backlog		
Module: External research	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/69		Product Backlog		
Module: Code Complexity: MCC	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/67		Product Backlog		
Module: Spell checker	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/78		Product Backlog		
Module: Code Complexity: Complexity Measurement Tool (CMT)	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/73		Product Backlog		
Module: Code Complexity: CM	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/76		Product Backlog		
Onboard and Test new LLM	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/107		Product Backlog		
Module: Detect redundant/duplicate test cases	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/108		Product Backlog		
Module(LLM performance): look at generated "Equivalence partitioning" classes	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/109		Product Backlog		
Module: Add security analyzer module for generated code	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/110		Product Backlog		
Refactoring: unify payload to json	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/106		Sprint Backlog	5	
Module: Evaluate LLM performance	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/101	theidkamp	In Progress	3	
Research/Implement How to include whole project	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/74	PeppermintCoding123	In Progress	5	
Research: Spell checker	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/77	Biranavan-Parameswaran	In Progress		
Initialize user, (technical) design, and build/deploy documentation	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/97	adititakale01	In Progress	3	
Write .py script to start docker containers	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/8	Moaiadsu	Awaiting Review	3	
Onboard small LLM	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/102	Biranavan-Parameswaran	Awaiting Review	1	
Connect API to Frontend	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/95	JonasBrue	Awaiting Review	3	
Frontend Make User enter prompt and source code	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/96	JonasBrue	Awaiting Review	5	
Module: Analyze context size	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/68	OlafVanHuusen	Awaiting Review	3	
Show POs how the Project works	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/94	Moaiadsu, OlafVanHuusen	Awaiting Review	3	
Continue to Maintain Bill of Materials	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/52	theidkamp	Feature Archive	1	1
Build process video	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/84	Biranavan-Parameswaran, PeppermintCoding123	Feature Archive	3	3
Test docker performance	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/25	OlafVanHuusen	Feature Archive	3	5
Research Ollama	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/19	OlafVanHuusen	Feature Archive	5	3
Initialize API	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/70	JonasBrue	Feature Archive	5	5
Make metrics.py into its own modul	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/92	theidkamp	Feature Archive		3
