Title	URL	Assignees	Status	Estimated size	Real size
Show POs how the Project works	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/94		Product Backlog		
Connect API to Frontend	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/95		Product Backlog		
Frontend Make User enter prompt and source code	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/96		Product Backlog		
Initialize user, (technical) design, and build/deploy documentation	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/97		Product Backlog		
Module: Analyze context size	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/68		Product Backlog		
Module: Evaluate LLM performance	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/101		Product Backlog		
Onboard small LLM	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/102		Product Backlog		
Module: Code complexity: CCC	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/66		Product Backlog		
Module: External research	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/69		Product Backlog		
Module: Code Complexity: MCC	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/67		Product Backlog		
Research: Spell checker	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/77		Product Backlog		
Module: Spell checker	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/78		Product Backlog		
Module: Code Complexity: Complexity Measurement Tool (CMT)	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/73		Product Backlog		
Module: Code Complexity: CM	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/76		Product Backlog		
Continue to Maintain the Architecture-Document	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/53		Product Backlog	3	
Continue to Maintain Bill of Materials	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/52	theidkamp	In Progress	1	
Write .py script to start docker containers	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/8	Moaiadsu	In Progress	3	
Research/Implement How to include whole project	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/74	PeppermintCoding123	In Progress	5	
Add Modul Interface	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/46	adititakale01, Moaiadsu, OlafVanHuusen, theidkamp	Awaiting Review	5	
Initialize Frontend	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/71	Biranavan-Parameswaran	Awaiting Review	5	
Initialize API	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/70	JonasBrue	Awaiting Review	5	
Make metrics.py into its own modul	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/92	theidkamp	Awaiting Review		
Research Ollama	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/19	OlafVanHuusen	Awaiting Review	5	
Test docker performance	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/25	OlafVanHuusen	Awaiting Review	3	
Build process video	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/84	Biranavan-Parameswaran, PeppermintCoding123	Awaiting Review	3	
Write .py script to interact with the LLM 3	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/7	OlafVanHuusen	Feature Archive	3	3
initialize ReadMe	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/45	Biranavan-Parameswaran	Feature Archive	2	1
make CI-Pipeline	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/1	Moaiadsu	Feature Archive	5	8
Set up Branchmanagment	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/44	Biranavan-Parameswaran	Feature Archive	3	2
